Name,Sector,Address,City,State,Zip,Waste_Tons,Latitude,Longitude,Source_File
Set The Banquet Table,Full-Service Restaurants,2009 Harvard Blvd,Dayton,OH,45406.0,10.176,39.779421,-84.230895,RestaurantsAndFoodServices.xlsx
Sake Japanese Steakho,Full-Service Restaurants,7260 Miller Ln,Dayton,OH,45414.0,35.616,39.85207,-84.190941,RestaurantsAndFoodServices.xlsx
"White Castle System, Inc.",Limited-Service Restaurants,5201 Salem Bend Dr,Dayton,OH,45426.0,60.0,39.820155,-84.282125,RestaurantsAndFoodServices.xlsx
"Rare Hospitality International, Inc.",Full-Service Restaurants,6418 Miller Ln,Dayton,OH,45414.0,11.872,39.84079,-84.19166,RestaurantsAndFoodServices.xlsx
Rapid Fired One LLC,Limited-Service Restaurants,2795 Culver Ave,Dayton,OH,45429.0,10.5,39.705912,-84.13389,RestaurantsAndFoodServices.xlsx
Pie Pizzeria,Limited-Service Restaurants,1910 Brown St,Dayton,OH,45409.0,18.0,39.734125,-84.180382,RestaurantsAndFoodServices.xlsx
Pita Grill,Limited-Service Restaurants,2700 Miamisburg Centervil,Dayton,OH,45459.0,19.5,39.633127,-84.217683,RestaurantsAndFoodServices.xlsx
Pitsenbarger Dining,Full-Service Restaurants,5550 Hemlock St,Dayton,OH,45433.0,11.872,39.811548,-84.026683,RestaurantsAndFoodServices.xlsx
Pizza Hut Express,Limited-Service Restaurants,4341 Feedwire Rd,Dayton,OH,45440.0,12.0,39.658847,-84.104779,RestaurantsAndFoodServices.xlsx
Platinum Caterers,Caterers,4124 Fleetwood Dr,Dayton,OH,45416.0,11.872,39.810905,-84.247347,RestaurantsAndFoodServices.xlsx
Camel Milk America,Dairy Product (except Dried or Canned) Merchant Wholesalers,707 Mmsburg Cnterville Rd,Dayton,OH,45459.0,0.0,39.773777,-84.140339,FoodWholesaleAndRetail.xlsx
Rapidfire Pizza,Limited-Service Restaurants,1008 Mmsburg Cntrville Rd,Dayton,OH,45459.0,13.5,39.773777,-84.140339,RestaurantsAndFoodServices.xlsx
Potbelly Corporation,Limited-Service Restaurants,1200 Brown St,Dayton,OH,45409.0,106.5,39.741391,-84.181989,RestaurantsAndFoodServices.xlsx
Cakes By Ileen,Baked Goods Stores,429 Willowwood Dr,Dayton,OH,45405.0,11.6,39.790857,-84.216166,FoodWholesaleAndRetail.xlsx
PS Management Inc,Limited-Service Restaurants,5233 Taylorsville Rd,Dayton,OH,45424.0,15.0,39.863578,-84.143492,RestaurantsAndFoodServices.xlsx
PS Management Inc,Limited-Service Restaurants,7144 Wilmington Pike,Dayton,OH,45459.0,18.0,39.635976,-84.112173,RestaurantsAndFoodServices.xlsx
Purple Tree Catering Co.,Full-Service Restaurants,4475 Needmore Rd,Dayton,OH,45424.0,11.872,39.820553,-84.13647,RestaurantsAndFoodServices.xlsx
Qdoba Mex Grill,Full-Service Restaurants,2008 Mmsburg Cntrville Rd,Dayton,OH,45459.0,16.96,39.771763,-84.128511,RestaurantsAndFoodServices.xlsx
Quincy's,Full-Service Restaurants,3221 Valerie Arms Dr # 10,Dayton,OH,45405.0,25.44,39.80159,-84.240395,RestaurantsAndFoodServices.xlsx
Prems Chennai Delight LLC,Full-Service Restaurants,725 Lyons Rd,Dayton,OH,45459.0,20.352,39.631699,-84.192362,RestaurantsAndFoodServices.xlsx
"Wildenhaus Restaurants, Inc",Full-Service Restaurants,4531 State Route 4,Dayton,OH,45424.0,13.568,39.824496,-84.068777,RestaurantsAndFoodServices.xlsx
Winans Chocolates + Coffees,Limited-Service Restaurants,5839 Far Hills Ave,Dayton,OH,45429.0,1.4395095,39.661145,-84.159287,RestaurantsAndFoodServices.xlsx
Wing Zone,Limited-Service Restaurants,5568 Airway Rd,Dayton,OH,45431.0,1.5,39.770767,-84.106847,RestaurantsAndFoodServices.xlsx
WIDOWS HOME OF DAYTON,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),50 SOUTH FINDLAY STREET,Dayton,OH,45403.0,0.0,39.764258,-84.156146,HealthcareFacilities.xlsx
VILLAGE AT THE GREENE,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),4381 TONAWANDA TRAIL,Dayton,OH,45430.0,0.0,39.69694,-84.099262,HealthcareFacilities.xlsx
TRINITY COMMUNITY,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),3218 INDIAN RIPPLE ROAD,Dayton,OH,45440.0,0.0,39.692682,-84.054643,HealthcareFacilities.xlsx
STONESPRING OF VANDALIA,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),4000 SINGING HILLS BLVD,Dayton,OH,45414.0,0.0,39.86352,-84.196063,HealthcareFacilities.xlsx
ST LEONARD,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),8100 CLYO ROAD,Dayton,OH,45458.0,0.0,39.624641,-84.136606,HealthcareFacilities.xlsx
SPRING HILLS SINGING WOODS,ASSISTED LIVING FACILITIES FOR THE ELDERLY,140 E WOODBURY DRIVE,Dayton,OH,45415.0,0.0,39.828502,-84.24361,HealthcareFacilities.xlsx
SOUTHVIEW HOSPITAL,GENERAL MEDICAL AND SURGICAL HOSPITALS,1997 MIAMISBURG CENTERVILLE RD,Dayton,OH,45459.0,79.8912,39.635541,-84.203505,HealthcareFacilities.xlsx
Second Mental Retardation Corp,Other Residential Care Facilities,2080 N Gettysburg Ave,Dayton,OH,45406.0,0.0,39.780119,-84.253368,HealthcareFacilities.xlsx
SANCTUARY AT WILMINGTON PLACE THE,ASSISTED LIVING FACILITIES FOR THE ELDERLY,264 WILMINGTON AVENUE,Dayton,OH,45420.0,0.0,39.737282,-84.158908,HealthcareFacilities.xlsx
RIVERVIEW HEALTH INSTITUTE,GENERAL MEDICAL AND SURGICAL HOSPITALS,ONE ELIZABETH PLACE,Dayton,OH,45417.0,7.4898,39.747865,-84.19923,HealthcareFacilities.xlsx
RIVERSIDE HEALTHCARE CENTER,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),1390 KING TREE DRIVE,Dayton,OH,45405.0,0.0,39.806586,-84.209352,HealthcareFacilities.xlsx
PRISTINE SENIOR LIVING & POST-ACUTE CARE OF DAYTON,ASSISTED LIVING FACILITIES FOR THE ELDERLY,7415 LIBERTY WOODS LANE,Dayton,OH,45459.0,0.0,39.64023,-84.184152,HealthcareFacilities.xlsx
PRISTINE RETIREMENT LIVING OF CENTERVILLE,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),7300 MCEWEN ROAD,Dayton,OH,45459.0,0.0,39.638262,-84.184057,HealthcareFacilities.xlsx
PINNACLE POINTE NURSING & REHABILITATION,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),3421 PINNACLE ROAD,Dayton,OH,45418.0,0.0,39.69757,-84.243372,HealthcareFacilities.xlsx
"Miami Valley Housing Opportunities, Inc.",Other Residential Care Facilities,601 Infirmary Rd,Dayton,OH,45417.0,0.0,39.735254,-84.282015,HealthcareFacilities.xlsx
"Miami Valley Housing Opportunities, Inc.",Residential Mental Health and Substance Abuse Facilities,519 Scranton St,Dayton,OH,45404.0,0.0,39.782592,-84.168723,HealthcareFacilities.xlsx
MIAMI VALLEY HOSPITAL,GENERAL MEDICAL AND SURGICAL HOSPITALS,ONE WYOMING STREET,Dayton,OH,45409.0,551.12445,39.745388,-84.186729,HealthcareFacilities.xlsx
GRAFTON OAKS NURSING CENTER,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),405 GRAFTON AVENUE,Dayton,OH,45406.0,0.0,39.769416,-84.207699,HealthcareFacilities.xlsx
GRANDVIEW HOSPITAL & MEDICAL CENTER,GENERAL MEDICAL AND SURGICAL HOSPITALS,405 GRAND AVENUE,Dayton,OH,45405.0,180.37935,39.769537,-84.202756,HealthcareFacilities.xlsx
HAVEN BEHAVIORAL SENIOR CARE OF DAYTON,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,"ONE ELIZABETH PLACE, E3 SUITE A",Dayton,OH,45417.0,19.9728,39.747865,-84.19923,HealthcareFacilities.xlsx
HEALTHSOUTH REHABILITATION HOSPITAL DAYTON,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",ONE ELIZABETH PLACE,Dayton,OH,45417.0,31.2075,39.747865,-84.19923,HealthcareFacilities.xlsx
HEARTH & HOME AT VANDALIA,ASSISTED LIVING FACILITIES FOR THE ELDERLY,55 GREAT HILL,Dayton,OH,45414.0,0.0,39.866708,-84.198138,HealthcareFacilities.xlsx
Homes of Hope LLC,Other Residential Care Facilities,628 Kammer Ave,Dayton,OH,45417.0,0.0,39.759361,-84.23605,HealthcareFacilities.xlsx
WOOD GLEN NURSING CENTER,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),3800 SUMMIT GLEN DRIVE,Dayton,OH,45449.0,0.0,39.642976,-84.230339,HealthcareFacilities.xlsx
Jim Rogacki,Other Residential Care Facilities,5205 N Main St,Dayton,OH,45415.0,0.0,39.814474,-84.229035,HealthcareFacilities.xlsx
KINDRED HOSPITALS-DAYTON,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,707 EAST EDWIN C MOSES BLVD,Dayton,OH,45417.0,41.81805,39.746664,-84.197866,HealthcareFacilities.xlsx
LAURELWOOD SENIOR LIVING,ASSISTED LIVING FACILITIES FOR THE ELDERLY,3797 SUMMIT GLEN DRIVE,Dayton,OH,45449.0,0.0,39.644035,-84.230356,HealthcareFacilities.xlsx
LIVING CENTER AT 10 WILMINGTON,ASSISTED LIVING FACILITIES FOR THE ELDERLY,10 WILMINGTON AVENUE,Dayton,OH,45420.0,0.0,39.737846,-84.160669,HealthcareFacilities.xlsx
Mactown,Other Residential Care Facilities,8975 Kingsridge Dr,Dayton,OH,45458.0,0.0,39.630584,-84.223168,HealthcareFacilities.xlsx
MARIA-JOSEPH LIVING CARE CENTER THE,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),4830 SALEM AVENUE,Dayton,OH,45416.0,0.0,39.813216,-84.27137,HealthcareFacilities.xlsx
MARY SCOTT NURSING CENTER,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),3109 CAMPUS DRIVE,Dayton,OH,45406.0,0.0,39.777828,-84.238901,HealthcareFacilities.xlsx
KETTERING YOUTH SERVICES,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,5350 LAMME ROAD,Dayton,OH,45439.0,37.449,39.67549,-84.210911,HealthcareFacilities.xlsx
GOOD SAMARITAN HOSPITAL,GENERAL MEDICAL AND SURGICAL HOSPITALS,2222 PHILADELPHIA DRIVE,Dayton,OH,45406.0,306.45765,39.788236,-84.23303,HealthcareFacilities.xlsx
Agam Foods LLC,Convenience Stores,1035 Linden Ave,Dayton,OH,45410.0,4.64,39.752089,-84.150774,FoodWholesaleAndRetail.xlsx
Awesome Yogurt LLC,Ice Cream and Frozen Dessert Manufacturing,3337 Lenox Dr,Dayton,OH,45429.0,63.08555500000001,39.698237,-84.173249,FoodManufacturersAndProcessors.xlsx
Sugar Creek Packing Co.,Meat Processed from Carcasses,1241 N Gettysburg Ave,Dayton,OH,45417.0,0.0,39.762977,-84.25447,FoodManufacturersAndProcessors.xlsx
"A Chocolate Celebration, LLC",Other Grocery and Related Products Merchant Wholesalers,130 Winchcombe Dr,Dayton,OH,45459.0,0.0,39.663096,-84.167798,FoodWholesaleAndRetail.xlsx
SPARKLE'S SWEET TREATS,Retail Bakeries,5022 Strathaven Dr,Dayton,OH,45424.0,22.74821,39.822863,-84.117378,FoodManufacturersAndProcessors.xlsx
Schwebel Baking Company,Retail Bakeries,1306 Brandt Pike,Dayton,OH,45404.0,0.0,39.795194,-84.152611,FoodManufacturersAndProcessors.xlsx
Red Marrage Patisserie,Retail Bakeries,925 New England Ave,Dayton,OH,45429.0,3.441565,39.665932,-84.141847,FoodManufacturersAndProcessors.xlsx
"Pepsi-Cola Metropolitan Bottling Company, Inc.",Soft Drink Manufacturing,526 Milburn Ave,Dayton,OH,45404.0,0.0,39.772211,-84.179247,FoodManufacturersAndProcessors.xlsx
Pepperidge Farm,Retail Bakeries,6699 Deer Bluff Dr,Dayton,OH,45424.0,59.14538,39.882942,-84.109681,FoodManufacturersAndProcessors.xlsx
Partial To Pie Bakery LLC,Retail Bakeries,200 Shroyer Rd,Dayton,OH,45419.0,3.188775,39.732306,-84.159106,FoodManufacturersAndProcessors.xlsx
Nite Owl Brewing LLC,Breweries,1428 Adirondack Trl,Dayton,OH,45409.0,31.293005,39.72113,-84.193174,FoodManufacturersAndProcessors.xlsx
My Favorite Muffin,Retail Bakeries,40 N Main St Lbby 3,Dayton,OH,45423.0,45.496505000000006,39.629403,-84.158726,FoodManufacturersAndProcessors.xlsx
Mike-Sell's Potato Chip Co.,Other Snack Food Manufacturing,333 Leo St,Dayton,OH,45404.0,5027.693475,39.783664,-84.192559,FoodManufacturersAndProcessors.xlsx
Mama Aswan Butters Oils,Creamery Butter Manufacturing,3934 Alvin Ave,Dayton,OH,45417.0,50.468410000000006,39.730295,-84.25081,FoodManufacturersAndProcessors.xlsx
Abundant Fruit LLC,Fresh Fruit and Vegetable Merchant Wholesalers,1426 Philadelphia Dr,Dayton,OH,45406.0,0.0,39.773409,-84.234129,FoodWholesaleAndRetail.xlsx
Lindy Co Gourmet Dog Treats,Retail Bakeries,823 Wayne Ave,Dayton,OH,45410.0,50.046130000000005,39.752433,-84.177508,FoodManufacturersAndProcessors.xlsx
K & R Pretzel Co,Other Snack Food Manufacturing,1700 Flesher Ave,Dayton,OH,45420.0,15.610930000000002,39.723687,-84.125796,FoodManufacturersAndProcessors.xlsx
K & B Acquisitions Inc,Commercial Bakeries,3013 Linden Ave,Dayton,OH,45410.0,82.31799500000001,39.748221,-84.138955,FoodManufacturersAndProcessors.xlsx
Jeff's Bakery,Commercial Bakeries,210 Groveview Ave,Dayton,OH,45415.0,25.724655,39.84018,-84.254958,FoodManufacturersAndProcessors.xlsx
Aflcio Labor Food Pantry,Supermarkets and Other Grocery (except Convenience) Stores,6550 Poe Ave,Dayton,OH,45414.0,0.708615,39.844639,-84.187915,FoodWholesaleAndRetail.xlsx
"Belton Foods, LLC",Flavoring Syrup and Concentrate Manufacturing,2701 Thunderhawk CT,Dayton,OH,45414.0,744.35163,39.831803,-84.183173,FoodManufacturersAndProcessors.xlsx
Boosalis Baking Co.,Retail Bakeries,175 E Alex Bell Rd # 202,Dayton,OH,45459.0,40.946795,39.643709,-84.158749,FoodManufacturersAndProcessors.xlsx
"Cargill, Incorporated",Wet Corn Milling,3201 Needmore Rd,Dayton,OH,45414.0,0.0,39.824615,-84.17152,FoodManufacturersAndProcessors.xlsx
Cheryl & Co.,Retail Bakeries,338 E Stroop Rd,Dayton,OH,45429.0,0.0,39.68842,-84.164779,FoodManufacturersAndProcessors.xlsx
Dik Jaxon Products Co,Flour Milling,6195 Webster St,Dayton,OH,45414.0,30.197015000000004,39.8325,-84.180091,FoodManufacturersAndProcessors.xlsx
Annarino's Foods Ltd,Fruit and Vegetable Canning,2787 Armstrong Ln,Dayton,OH,45414.0,107.99046,39.816607,-84.180112,FoodManufacturersAndProcessors.xlsx
Dolci,Retail Bakeries,10716 Country Walk CT,Dayton,OH,45458.0,27.297835000000003,39.588887,-84.144949,FoodManufacturersAndProcessors.xlsx
Accountability Factor,Supermarkets and Other Grocery (except Convenience) Stores,6077 Far Hills Ave,Dayton,OH,45459.0,6.96,39.657699,-84.157326,FoodWholesaleAndRetail.xlsx
"Flowers Baking Co. of Ohio, LLC",Commercial Bakeries,1791 Stanley Ave,Dayton,OH,45404.0,0.0,39.78849,-84.186062,FoodManufacturersAndProcessors.xlsx
Fronana LLC,Dried and Dehydrated Food Manufacturing,34 Perrine St,Dayton,OH,45410.0,86.3923,39.75087,-84.179463,FoodManufacturersAndProcessors.xlsx
"Grand-Dad's Original Food Products, LLC",Fruit and Vegetable Canning,255 Orinoco St,Dayton,OH,45431.0,0.935,39.76508,-84.119721,FoodManufacturersAndProcessors.xlsx
Hinkle Fine Foods Inc,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",4800 Wadsworth Rd,Dayton,OH,45414.0,142.02420500000002,39.817605,-84.187088,FoodManufacturersAndProcessors.xlsx
"Instantwhip-Dayton, Inc.",Fluid Milk Manufacturing,5820 Executive Blvd,Dayton,OH,45424.0,131.74116,39.870463,-84.131627,FoodManufacturersAndProcessors.xlsx
Evans Bakery Inc,Commercial Bakeries,700 Troy St,Dayton,OH,45404.0,36.39717,39.778276,-84.174127,FoodManufacturersAndProcessors.xlsx
GARDEN COURT NURSING AND REHABILITATION CENTER,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),4911 COVENANT HOUSE DRIVE,Dayton,OH,45426.0,0.0,39.814329,-84.280398,HealthcareFacilities.xlsx
FRIENDSHIP VILLAGE,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),5790 DENLINGER ROAD,Dayton,OH,45426.0,0.0,39.829687,-84.271987,HealthcareFacilities.xlsx
FOREST VIEW CENTER,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),323 FOREST AVENUE,Dayton,OH,45405.0,0.0,39.769614,-84.201428,HealthcareFacilities.xlsx
Laxmi Ganesh Hospitality Ltd.,Hotels (except Casino Hotels) and Motels,1891 Harshman Rd,Dayton,OH,45404.0,7.932,39.795906,-84.12966,HospitalityIndustry.xlsx
KB Hotel Group LLC,Hotels (except Casino Hotels) and Motels,240 W Elmwood Dr,Dayton,OH,45459.0,0.0,39.641193,-84.160242,HospitalityIndustry.xlsx
Home2 Suites By Hilton Dayton-Centerville,Hotels (except Casino Hotels) and Motels,5161 Cornerstone N Blvd,Dayton,OH,45440.0,14.8725,39.665605,-84.107457,HospitalityIndustry.xlsx
Holiday Al Systems Sub LLC,Bed-and-Breakfast Inns,3797 Summit Glen Dr,Dayton,OH,45449.0,0.9915,39.644035,-84.230356,HospitalityIndustry.xlsx
Hills Landing Ltd.,Hotels (except Casino Hotels) and Motels,3909 Denlinger Rd,Dayton,OH,45426.0,1.983,39.803369,-84.273939,HospitalityIndustry.xlsx
Hawthorn Suites,Hotels (except Casino Hotels) and Motels,7070 Poe Ave,Dayton,OH,45414.0,0.0,39.850031,-84.189072,HospitalityIndustry.xlsx
Hampton Inn of Huber Heights,Hotels (except Casino Hotels) and Motels,5588 Merily Way,Dayton,OH,45424.0,0.0,39.866788,-84.135953,HospitalityIndustry.xlsx
Hampton Inn Dayton Mall,Hotels (except Casino Hotels) and Motels,8960 Mall Ring Rd,Dayton,OH,45458.0,6.9405,39.631889,-84.223963,HospitalityIndustry.xlsx
Hampton Inn,Hotels (except Casino Hotels) and Motels,7043 Miller Ln,Dayton,OH,45414.0,0.0,39.849704,-84.192784,HospitalityIndustry.xlsx
Aldi Inc.,Supermarkets and Other Grocery (except Convenience) Stores,203 Springboro Pike,Dayton,OH,45449.0,18.56,39.640793,-84.227141,FoodWholesaleAndRetail.xlsx
Fairfield Lodging LLC,All Other Traveler Accommodation,3845 Germany Ln,Dayton,OH,45431.0,0.0,39.774134,-84.075397,HospitalityIndustry.xlsx
"ESA P Portfolio Operating Lessee, LLC",Hotels (except Casino Hotels) and Motels,6688 Miller Ln,Dayton,OH,45414.0,0.0,39.844198,-84.191338,HospitalityIndustry.xlsx
Englewood Masonic Lodge 743 F&Am,All Other Traveler Accommodation,6700 Whitaker St,Dayton,OH,45415.0,11.898,39.844233,-84.287722,HospitalityIndustry.xlsx
Am/PM Mini Market,Convenience Stores,2317 Salem Ave,Dayton,OH,45406.0,1.79624,39.785349,-84.229828,FoodWholesaleAndRetail.xlsx
"Dayton Real Estate Ventures, LLC",Casino Hotels,777 Hollywood Blvd,Dayton,OH,45414.0,0.9915,39.816879,-84.172559,HospitalityIndustry.xlsx
Dayton Motor Hotel,Hotels (except Casino Hotels) and Motels,1639 N Keowee St,Dayton,OH,45404.0,6.9405,39.787721,-84.189656,HospitalityIndustry.xlsx
Amana Food Inc,Supermarkets and Other Grocery (except Convenience) Stores,2314 N Gettysburg Ave,Dayton,OH,45406.0,6.96,39.786911,-84.253261,FoodWholesaleAndRetail.xlsx
Wing Zone,Limited-Service Restaurants,654 E Dixie Dr,Dayton,OH,45449.0,18.0,39.675236,-84.242121,RestaurantsAndFoodServices.xlsx
Winons Chocolate Coffee,Limited-Service Restaurants,2806 Mmsburg Cntrville Rd,Dayton,OH,45459.0,15.0,39.773777,-84.140339,RestaurantsAndFoodServices.xlsx
Wm Hemmert Ent Inc,Full-Service Restaurants,1340 E Stroop Rd,Dayton,OH,45429.0,11.872,39.687174,-84.142464,RestaurantsAndFoodServices.xlsx
Xuan Vietnamese Cuisine,Full-Service Restaurants,4770 Airway Rd,Dayton,OH,45431.0,18.656,39.76745,-84.126559,RestaurantsAndFoodServices.xlsx
Yaun & Lin Corp,Full-Service Restaurants,9142 Dayton Lebanon Pike,Dayton,OH,45458.0,10.176,39.611558,-84.159424,RestaurantsAndFoodServices.xlsx
Arzak Halal Food Market,Supermarkets and Other Grocery (except Convenience) Stores,1423 King Richard Pkwy,Dayton,OH,45449.0,11.6,39.65177,-84.249012,FoodWholesaleAndRetail.xlsx
Laxmi Inc.,Hotels (except Casino Hotels) and Motels,2700 S Dixie Dr,Dayton,OH,45409.0,0.0,39.712907,-84.198943,HospitalityIndustry.xlsx
Zion's Kitchen,Full-Service Restaurants,1900 W 3rd St,Dayton,OH,45417.0,16.96,39.753487,-84.226835,RestaurantsAndFoodServices.xlsx
Zoup Fresh Soup Company,Full-Service Restaurants,1028 Mmsburg Cntrville Rd,Dayton,OH,45459.0,15.264,39.773777,-84.140339,RestaurantsAndFoodServices.xlsx
Baymont Inn and Suites,Bed-and-Breakfast Inns,8110 Troy Pike,Dayton,OH,45424.0,0.0,39.991408,-83.955524,HospitalityIndustry.xlsx
"Bhuli Hospitality Group, LLC",Hotels (except Casino Hotels) and Motels,7907 Brandt Pike,Dayton,OH,45424.0,0.0,39.866759,-84.102939,HospitalityIndustry.xlsx
Black Sapphire C Dayton 2014 Inc.,Hotels (except Casino Hotels) and Motels,2006 S Edwin C Moses Blvd,Dayton,OH,45417.0,13.881,39.732457,-84.202402,HospitalityIndustry.xlsx
Columbia Sussex Corporation,Hotels (except Casino Hotels) and Motels,7470 Miller Ln,Dayton,OH,45414.0,1.983,39.855217,-84.191571,HospitalityIndustry.xlsx
Days Inn Huber Heights,Hotels (except Casino Hotels) and Motels,7761 Old Country CT,Dayton,OH,45424.0,0.0,39.869322,-84.141665,HospitalityIndustry.xlsx
Zombie Dogz,Limited-Service Restaurants,37 Esquire Ave,Dayton,OH,45459.0,4.078437,39.662557,-84.162058,RestaurantsAndFoodServices.xlsx
Laxmi Motel Association Inc,Hotels (except Casino Hotels) and Motels,1891 Harshman Rd,Dayton,OH,45404.0,7.932,39.795906,-84.12966,HospitalityIndustry.xlsx
Liberty Motel Inc.,Hotels (except Casino Hotels) and Motels,4101 Keats Dr,Dayton,OH,45414.0,0.0,39.804203,-84.190017,HospitalityIndustry.xlsx
Meadow View Cabins LLC,All Other Traveler Accommodation,2897 Ramblingwood Ln,Dayton,OH,45458.0,2.9745,39.601117,-84.113281,HospitalityIndustry.xlsx
"ACCESS HOSPITAL DAYTON, LLC",PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,2611 WAYNE AVENUE,Dayton,OH,45420.0,68.6565,39.736057,-84.154199,HealthcareFacilities.xlsx
Aloving Heart Youth Services Inc,Residential Mental Health and Substance Abuse Facilities,3559 Stanford Pl,Dayton,OH,45406.0,0.0,39.777412,-84.245812,HealthcareFacilities.xlsx
"Assisted Living Concepts, LLC",Other Residential Care Facilities,8130 Millers Farm Ln,Dayton,OH,45458.0,0.0,39.62624,-84.169441,HealthcareFacilities.xlsx
BRIGHTON GARDENS OF DAYTON,ASSISTED LIVING FACILITIES FOR THE ELDERLY,6800 PARAGON ROAD,Dayton,OH,45459.0,0.0,39.645802,-84.161838,HealthcareFacilities.xlsx
Brightview,Other Residential Care Facilities,6455 Webster St,Dayton,OH,45414.0,0.0,39.835578,-84.180146,HealthcareFacilities.xlsx
BROOKDALE KETTERING,ASSISTED LIVING FACILITIES FOR THE ELDERLY,280 WALDEN WAY,Dayton,OH,45440.0,0.0,39.688824,-84.105878,HealthcareFacilities.xlsx
A Brand New Horizon,Residential Intellectual and Developmental Disability Facilities,4752 Fishburg Rd Ste H,Dayton,OH,45424.0,0.0,39.840384,-84.138206,HealthcareFacilities.xlsx
BROOKDALE OAKWOOD,ASSISTED LIVING FACILITIES FOR THE ELDERLY,1701 FAR HILLS AVENUE,Dayton,OH,45419.0,0.0,39.715701,-84.172523,HealthcareFacilities.xlsx
CARRIAGE INN OF DAYTON,NURSING CARE FACILITIES (SKILLED NURSING FACILITIES),5040 PHILADELPHIA DRIVE,Dayton,OH,45415.0,0.0,39.814938,-84.233866,HealthcareFacilities.xlsx
"Choices, Inc.",Other Residential Care Facilities,1785 Big Hill Rd,Dayton,OH,45439.0,0.0,39.701297,-84.202741,HealthcareFacilities.xlsx
